memberId	residentialState	yearsEmployment	homeOwnership	annualIncome	incomeVerified	dtiRatio	lengthCreditHistory	numTotalCreditLines	numOpenCreditLines	numOpenCreditLines1Year	revolvingBalance	revolvingUtilizationRate	numDerogatoryRec	numDelinquency2Years	numChargeoff1year	numInquiries6Mon
2236904	NY	< 1 year	mortgage	53522	1	20.54	8	16	12	4	14154	78.28	4	0	0	0
2007094	DC	10+ years	rent	58293	1	16.23	4	16	8	6	17226	87.82	0	0	0	0
2516312	AL	10+ years	rent	54923	1	0.24	6	16	14	13	14251	54.81	0	0	0	0
2513638	KS	< 1 year	own	51478	1	24.55	2	17	13	5	13912	40.88	0	7	4	1
2504294	KY	< 1 year	mortgage	58142	1	25.02	2	11	8	7	17576	78.68	0	0	0	0
2826872	NV	10+ years	own	50087	1	10.2	1	13	11	4	15082	43.89	0	0	0	1
2546749	NH	2-5 years	mortgage	55726	1	18.8	2	9	7	7	17470	87.24	9	1	1	1
2692508	IN	10+ years	mortgage	48880	1	11.6	3	15	11	10	10552	62.53	0	0	0	1
2045094	OH	10+ years	mortgage	54933	1	16.53	5	15	12	5	17266	76.19	0	0	0	0
2829260	WA	2-5 years	own	50506	1	11	35	10	5	3	17858	71.17	0	0	0	0
2388278	CA	10+ years	mortgage	56302	1	12.61	1	17		8	16799	69	0	0	0	11
2007202	OR	10+ years	own	56529	1	21.13	10	14	13	10	13641	85.24	0	0	0	1
2295712	CA	2-5 years	rent	54640	1	16.01	13	14	8	5	11182	48.24	0	1	1	1
2778552	DE	1 year	own	50962	1	25.53	1	15	9	8	11989	50.07	0	0	0	1
2481918	MN	2-5 years	mortgage	54145	0	14.2	6	16	11	8	15445	68.32	0	0	0	2
2600410	IL	10+ years	mortgage	53629	1	25.49	15	11	10	4	17690	33.28	0	0	0	0
2792341	DC	6-9 years	own	53710	1	16.73	9	13	9	8	14689	55.21	0	0	0	0
2339406	TX	1 year	own	63237	0	13.55	31	19	13	13	18291	64.25	0	0	0	0
2235642	IL	10+ years	rent	56981	1	21.53	24	18	14	6	12022	57.92	0	0	0	1
2724711	TX	2-5 years	rent	51176	1	18.38	39	16	8	5	15921	47.43	0	0	0	0
2003673	MT	10+ years	own	54094	1	19.06	10	13	8	6	17374	70.16	14	0	0	2
2143112	NJ	6-9 years	own	53975	0	21.08	2	18	14	12	13128	36.2	0	0	0	0
2157586	GA	2-5 years	mortgage	53500	0	18.03	29	14	9	9	23423	27.44	8	0	0	0
2501753	VA	10+ years	mortgage	55142	1	11.79	3	11	9	8	16135	44.48	0	0	0	2
2874865	DC	10+ years	rent	58459	1	11.65	7	13	10	7	14822	80.99	0	0	0	0
2291373	NE	10+ years	mortgage	46302	1	22.18	37	16	9	5	17716	61.75	0	3	2	2
2726105	WA	10+ years	mortgage	57010	1	21.96	31	19	12	7	14446	57.42	1	0	0	0
2194515	OK	2-5 years	mortgage	58970	1	20.19	9	15	13	11	14039	81.02	1	0	0	0
2074695	IN	1 year	mortgage	53900	0	20.67	32	18	14	11	12204	50.1	0	0	0	0
2245117	FL	6-9 years	own	58434	1	20.69	30	13	11	7	17855	54.17	0	0	0	0
2552749	TN	6-9 years	mortgage	53273	1	12.43	8	21	16	11	14738	41.39	0	0	0	1
2341868	MA	6-9 years	mortgage	57497	1	14.25	36	14	11	5	15709	67.4	0	0	0	1
2702539	TX	10+ years	own	61717	1	13.91	14	17	9	4	18893	86.34	0	0	0	0
2797426	PA	10+ years	rent	54790	1	18.56	5	12	8	3	12891	81.98	0	0	0	0
2859581	VA	10+ years	own	56387	1	12.34	2	8	4	2	12855	57.66	0	0	0	3
2813061	NH	< 1 year	rent	49535	1	22.14	1	9	6	4	10485	68.73	0	3	3	1
2019598	CO	2-5 years	mortgage	55477	0	20.4	1	10	10	6	16358	61.98	0	17	14	2
2135645	NY	< 1 year	own	54009	1	22.67	1	12	11	6	11143	73.99	0	0	0	0
2579423	NM	2-5 years	rent	54328	1	25.33	1	14	10	10	14910	57.38	0	1	1	1
2175403	IN	10+ years	own	56190	1	21.45	22	2	2	1	13641	52.01	0	0	0	1
2030363	WA	10+ years	mortgage	53696	1	19.4	3	9	7	6	10691	55.32	0	0	0	0
2006225	FL	6-9 years	rent	55036	1	19.23	39	17	11	4	20239	47.32	0	0	0	1
2628919	FL	6-9 years	own	52417	1	17.05	2	9	9	8	14539	53.38	0	0	0	0
2858413	NC	< 1 year	mortgage	54160	1	12.16	2	19	15	6	11210	70.44	0	1	1	14
2261344	ID	< 1 year	mortgage	55168	1	11.89	1	15	10	7	16620	69.77	0	0	0	0
2645907	DE	< 1 year	mortgage	52051	1	10.68	4	15	13	6	13748	47.71	0	15	14	0
2648002	WI	10+ years	own	54821	1	18.8	3	20	19	14	12021	51.45	0	0	0	0
2095501	RI	1 year	rent	54424	0	11.8	2	14	7	4	18246	83.69	0	0	0	0
2359109	DE	< 1 year	own	52087	1	16.27	6	19	10	9	12328	67.42	0	0	0	0
2538402	NM	< 1 year	mortgage	56182	1	15.92	5	15	15	15	19066	63.59	0	0	0	4
2115185	ME	< 1 year	own	54244	1	20.17	2	11	6	3	19315	64.08	0	0	0	3
2846076	TN	2-5 years	mortgage	57405	1	14.65	4	10	7	6	16579	57.8	0	0	0	0
2532298	NE	6-9 years	mortgage	52624	1	20.15	8	11	10	6	12046	57.04	1	0	0	1
2309822	IL	10+ years	mortgage	53747	1	18.51	37	14	12	4	11967	34.5	10	0	0	0
2485935	ID	< 1 year	mortgage	49700	1	16.04	6	21	21	17	16538	70.1	0	0	0	0
2691029	NV	2-5 years	own	55865	0	17.71	4	10	9	6	15189	92.91	0	0	0	0
2712269	SC	10+ years	rent	52842	1	16.77	9	8	8	7	15044	80.5	0	1	1	1
2196530	NH	1 year	mortgage	56898	0	17.53	9	19	12	9	14168	83.15	0	0	0	1
2534564	MD	10+ years	rent	53437	1	12.94	1	13	7	3	16041	81.19	0	0	0	2
2293203	WV	10+ years	own	55436	0	19.6	17	11	10	4	14606	87.4	0	0	0	0
2632374	NH	1 year	mortgage	54243	1	24.51	1	15	8	6	16741	42.02	0	0	0	2
2543043	CT	10+ years	rent	52599	0	23.27	5	15	15	7	17961	70.18	0	1	1	0
2489193	KY	2-5 years	rent	50290	1	20.62	33	12	11	9	18228	44.06	1	0	0	5
2563720	SD	< 1 year	mortgage	54265	0	13.92	9	23	21	8	16049	85.54	0	0	0	0
2611363	SC	1 year	own	55159	1	15.26	28	7		2	13633	63.44	0	0	0	2
2826882	IA	1 year	rent	60616	1	21.02	9	17	13	12	15147	58.04	0	0	0	0
2809631	CA	6-9 years	mortgage	50268	1	26.71	21	12	8	7	10197	50.24	0	0	0	0
2742104	NY	10+ years	mortgage	54479	1	31.19	4	13	12	6	13877	73.1	0	2	1	2
2344842	CA	1 year	rent	50895	1	17.57	4	14	11	7	16751	47.86	0	0	0	2
2156769	CA	1 year	mortgage	55346	0	13.38	2	20	17	6	14800	83.8	0	0	0	0
2104110	NJ	10+ years	own	60589	0	17.29	4	13	8	4	17670	28.36	0	0	0	0
2680512	MT	< 1 year	mortgage	55078	0	16.15	8	18	14	6	17050	52.62	0	0	0	0
2315241	DC	< 1 year	own	55481	0	13.82	9	13	7	4	15417	47.83	0	0	0	0
2228864	WA	1 year	mortgage	54107	1	15.1	1	20	11	10	14649	88.29	0	0	0	2
2322915	UT	10+ years	rent	52349	1	20.39	10	14	11	11	17368	87.92	0	0	0	0
2433111	NV	< 1 year	own	53801	1	23.12	10	16	15	7	14287	68.52	0	0	0	13
2843354	CT	< 1 year	mortgage	59510	1	16.65	8	18	10	6	12308	75.1	1	0	0	2
2425582	WY	2-5 years	rent	55552	0	15.03	10	21	15	7	12007	77.31	0	10	6	0
2868359	MD	10+ years	own	54814	0	14.13	7	7	6	4	18712	64.95	0	2	2	1
2023743	MS	10+ years	own	55785	1	18.57	8	15	9	8	21328	81.65	0	0	0	16
2291074	MT	< 1 year	mortgage	53861	0	13.62	1	23	16	13	16085	62.6	1	0	0	0
2018401	OR	2-5 years	own	56919	1	13.52	2	14	8	4	17919	44.53	0	0	0	0
2783072	TX	6-9 years	mortgage	55956	1	14.49	27	9	9	7	13162	61.31	4	0	0	1
2718669	OR	10+ years	rent	49646	1	14.29	7	10	5	3	9899	51.06	0	0	0	2
2559984	TX	6-9 years	own	53135	0	18.88	2	17	11	10	13861	68.72	0	10	8	0
2329266	TN	2-5 years	rent	53935	1	18.01	4	15	9	4	18335	80.78	0	0	0	0
2174088	IL	10+ years	own	56110	0	19.31	9	14	14	5	13954	74.86	0	3	2	0
2874134	IN	10+ years	mortgage	58712	1	17.01	13	14	14	11	12751	56.5	0	6	5	0
2502074	WV	2-5 years	own	51466	1	13.75	5	11	7	6	15577	83.56	0	10	8	1
2379742	SD	< 1 year	mortgage	52135	0	10.96	5	17	16	5	12629	85.82	0	0	0	0
2582412	NM	2-5 years	own	60820	1	14.42	3	15	14	13	16110	75.11	0	1	1	0
2578045	IA	2-5 years	own	52990	1	17.83	19	11	7	4	17385	79.99	0	0	0	0
2753227	DC	6-9 years	rent	54816	0	19.05	37	19	16	7	16434	59.2	0	0	0	0
2803879	PA	1 year	own	50402	1	3.11	30	9	6	2	15416	85.08	0	11	7	0
2031479	NM	2-5 years	mortgage	55511	1	25.83	6	17	9	3	14209	61.3	0	4	3	0
2662780	TX	2-5 years	rent	58030	1	23.53	2	14	13	4	9882	46.04	0	0	0	11
2667801	IN	6-9 years	mortgage	54893	1	23.06	6	13	8	8	19831	53.82	0	15	11	0
2192655	TX	< 1 year	rent	52749	1	15.09	2	18	13	5	18906	59.39	0	0	0	1
2808551	CO	1 year	mortgage	52673	0	21.84	6	14	13	10	15686	82.66	0	0	0	0
2358741	AZ	< 1 year	own	48097	1	16.13	17	18	16	15	13144	68.36	0	0	0	0
2449677	CO	< 1 year	own	55453	1	17.97	11	13	7	3	9294	36.28	1	0	0	0
2732652	CA	< 1 year	own	59834	0	18.42	32	14		6	15749	48.86	0	0	0	1
2442161	ID	< 1 year	own	50413	0	10.77	4	12	7	5	11952	35.59	0	0	0	1
2818235	AR	10+ years	mortgage	51023	1	12.92	2	11	6	2	14848	78.94	0	0	0	16
2298424	UT	1 year	rent	49981	0	10.93	6	13	8	5	14895	97.48	0	0	0	8
2574662	PA	1 year	own	53631	1	19.27	10	19	14	13	12100	56.11	0	0	0	2
2125571	NM	1 year	rent	54850	1	23.35	5	14	11	6	13291	70.18	0	18	14	0
2652829	WA	1 year	mortgage	55259	1	19.6	5	12	8	5	19475	70.96	0	5	3	0
2526280	MS	< 1 year	rent	58117	0	21.08	11	9	6	6	16586	81.05	0	1	1	1
2130088	WY	6-9 years	mortgage	49137	1	17.77	8	19	12	11	12876	62.26	1	0	0	2
2023761	VT	6-9 years	mortgage	56009	1	18.75	4	12	11	6	15485	69.18	2	0	0	0
2512470	NH	< 1 year	mortgage	53825	0	12.98	11	11	6	2	18038	79.55	0	0	0	0
2168040	IA	10+ years	mortgage	51681	1	13.92	2	10	9	8	11793	48.81	0	0	0	0
2825840	FL	6-9 years	own	55493	1	20.76	10	17	16	8	13177	83.51	0	0	0	0
2701070	LA	2-5 years	rent	57078	1	23.74	6	19	10	5	10808	49.85	0	11	6	3
2222064	MA	6-9 years	own	57237	0	17.55	4	17	9	4	12390	60.82	0	0	0	1
2631968	MO	2-5 years	own	54743	1	20.01	6	15	9	6	13958	68.05	0	0	0	1
2370017	MN	1 year	mortgage	51924	1	21.63	8	19	11	11	14911	69.05	2	1	1	8
2682839	FL	6-9 years	mortgage	55557	1	19.62	9	4	3	1	13978	49.61	0	0	0	1
2865084	CO	6-9 years	mortgage	58572	0	22.1	35	18	14	14	20474	83.55	0	4	3	3
2835033	NE	6-9 years	mortgage	55273	1	26.06	1	8	4	3	13812	89.88	0	0	0	1
2094893	IN	6-9 years	rent	50972	1	14.02	8	14	14	14	13473	73.66	0	0	0	1
2666061	DE	6-9 years	own	59705	0	29.18	27	18	12	5	16254	62.44	3	0	0	1
2691465	FL	1 year	own	52105	1	11.43	6	14	11	9	16936	51.21	0	0	0	2
2817607	AR	6-9 years	rent	55798	1	8.6	18	20	17	6	13140	69.88	0	1	1	0
2670602	WA	10+ years	mortgage	52897	1	22.13	8	12	9	6	14950	93.76	0	0	0	2
2590810	GA	2-5 years	own	57096	1	17.62	2	7	5	2	16340	62.48	0	0	0	3
2871885	FL	2-5 years	rent	58102	1	17.33	1	18	17	7	16802	47.99	0	1	1	2
2295057	CA	10+ years	own	54624	0	7.32	7	16	12	6	19343	65.26	0	0	0	0
2474143	NM	10+ years	own	52735	0	21.94	4	9	8	4	10989	84.98	0	0	0	0
2846852	RI	< 1 year	own	57440	1	16.03	6	22	17	9	11709	49.21	0	1	1	2
2592044	AR	10+ years	own	57929	0	19.37	19	9	5	2	15423	84.61	0	6	4	2
2138587	CA	10+ years	rent	52074	1	16.73	2	10	10	5	13872	81.43	0	1	1	0
2377265	CT	< 1 year	own	54059	0	12.86	8	18	14	7	14261	70.06	9	0	0	0
2387742	DC	2-5 years	mortgage	54107	1	26.22	6	18	13	7	14548	79.34	0	0	0	0
2898524	MN	< 1 year	mortgage	53576	0	19.02	35	12	10	9	14926	59.23	0	0	0	1
2756579	MO	1 year	own	53871	0	3.06	19	17	11	8	15151	70.35	0	0	0	0
2463796	TN	10+ years	mortgage	56575	1	6.52	18	15	8	6	15604	59.58	0	0	0	0
2199437	DC	6-9 years	mortgage	59504	1	20	8	14	10	6	17207	49.04	0	0	0	1
2888244	IA	1 year	own	56622	1	22.01	9	16	12	12	10858	69.95	0	6	4	16
2825522	NY	2-5 years	rent	56670	1	22.02	24	12	8	7	14147	71.01	1	7	4	0
2158772	KY	6-9 years	rent	54845	1	23.09	3	13	8	5	10585	81.1	0	1	1	1
2515669	ID	1 year	own	54473	0	15.51	2	17	14	9	18020	49.81	0	0	0	0
2171361	MA	6-9 years	mortgage	54856	1	13.85	12	16	10	4	11907	54.81	0	0	0	1
2829944	SC	10+ years	rent	49542	1	7.61	5	16	14	7	17131	63.15	0	0	0	0
2162417	ID	2-5 years	mortgage	50703	1	17.1	3	20	19	15	12073	44.85	0	3	2	0
2148581	IL	10+ years	mortgage	59664	1	19.31	6	16	13	6	11311	51.49	0	0	0	0
2620932	WA	1 year	mortgage	54344	1	18.63	10	10	10	4	18077	67.73	0	4	3	0
2026796	MN	< 1 year	rent	60556	0	20.44	1	16	14	11	15648	23.48	6	0	0	0
2662334	ID	6-9 years	own	59608	1	18.03	4	13	11	9	18481	69.29	0	0	0	0
2888837	SD	10+ years	rent	56194	1	16.28	1	15	8	7	14518	30.94	0	0	0	1
2661563	ID	2-5 years	mortgage	61233	1	19.23	7	10	6	6	13268	99.23	14	0	0	0
2329735	NC	2-5 years	own	56512	1	27.45	6	19	13	6	14956	67.4	0	0	0	0
2889624	AL	2-5 years	rent	57971	0	13.58	6	19	17	7	16917	65.93	0	7	6	0
2077702	ME	10+ years	mortgage	56551	1	21.13	36	12	9	6	16173	33.69	0	3	2	0
2886894	GA	1 year	mortgage	58884	1	19.82	8	21	13	12	13106	63.12	0	4	2	0
2316531	CA	6-9 years	mortgage	54607	1	20.84	5	16	11	5	14944	46.71	0	0	0	0
2051265	RI	10+ years	mortgage	50870	1	10.12	8	18	10	6	14657	57.68	0	10	10	0
2339532	DC	1 year	own	56957	1	17.28	30	19	12	10	17357	50.27	0	0	0	1
2758327	NE	6-9 years	own	56509	1	21.38	7	20	10	7	18103	76.71	0	0	0	1
2804867	MA	10+ years	mortgage	51431	1	15.6	1	18	14	12	13808	62.25	0	1	1	2
2061512	WA	1 year	own	51510	1	13.38	9	18	11	8	19931	28.25	0	0	0	1
2673876	IN	2-5 years	mortgage	55819	0	13.69	22	13	8	3	13916	30.53	0	0	0	1
2733242	IL	2-5 years	rent	57640	0	17.13	5	7	7	6	12879	56.93	0	0	0	0
2049911	CA	1 year	mortgage	54596	1	25.09	2	12	8	6	16192	57.41	14	0	0	0
2617007	NE	10+ years	mortgage	50477	1	12.45	19	17	15	14	14371	59.96	0	0	0	0
2177768	IL	6-9 years	rent	51888	1	14.14	9	14	14	7	15007	61.62	0	0	0	0
2537596	ME	< 1 year	mortgage	57204	1	23.25	1	23	20	16	11357	75	0	0	0	0
2465995	WA	1 year	mortgage	55286	1	18.42	21	18	11	5	14854	40.95	0	0	0	0
2878526	ID	< 1 year	mortgage	52204	1	14.13	2	18	9	7	16616	98.32	0	0	0	10
2394037	SC	10+ years	rent	55145	1	23.1	15	11	10	7	12236	90.18	0	0	0	0
2755429	AR	6-9 years	own	51501	0	24.79	2	13	8	3	16349	43.81	0	0	0	1
2549254	NH	< 1 year	rent	57343	1	21.12	3	21	13	7	12055	79.16	0	0	0	0
2646689	NM	10+ years	rent	53842	1	23.44	3	13	7	5	13923	55.36	0	0	0	1
2350958	ID	1 year	rent	51004	0	16.55	8	17	14	11	10152	69.7	0	0	0	0
2821241	ME	6-9 years	own	53493	1	15.6	21	15	11	8	14404	85.23	0	0	0	0
2349389	OH	10+ years	own	61554	1	15.16	26	12	11	11	15964	64.07	0	5	3	0
2109820	AL	< 1 year	mortgage	53707	0	15.44	13	13	12	8	13733	67.68	0	0	0	1
2014472	NY	2-5 years	rent	55236	1	23.76	2	18	13	12	12837	59.11	0	0	0	1
2182615	IL	6-9 years	rent	57184	1	17	36	13	8	5	16211	66.08	0	0	0	1
2072685	UT	2-5 years	mortgage	54713	0	20.94	5	22	17	8	13161	62.62	2	3	2	1
2035627	CA	2-5 years	mortgage	52509	1	28.23	4	16	16	9	13629	22.79	0	10	10	2
2268285	NJ	6-9 years	own	56534	0	28.81	21	15	13	9	15575	64.29	0	0	0	0
2725092	SD	1 year	rent	55249	0	24.03	15	20	18	17	16147	81.99	0	0	0	0
2508501	NE	6-9 years	own	56857	1	10.58	1	16	13	6	17170	59.54	0	0	0	2
2319494	RI	6-9 years	mortgage	54832	1	15.69	33	15	11	8	15781	44.22	0	9	7	0
2032631	MA	< 1 year	own	59028	1	4.71	3	16	12	8	17415	61.25	0	0	0	1
2894288	SD	10+ years	own	55029	1	20.61	39	17	12	6	15475	86.48	0	0	0	1
2259999	IL	2-5 years	mortgage	55579	0	18.92	8	15	10	9	14503	76.55	0	0	0	0
2247647	NV	< 1 year	mortgage	56162	1	26.31	6	19		12	11775	73.87	0	0	0	0
2766923	DC	6-9 years	rent	51563	1	9.35	5	12	7	3	18530	46.51	0	0	0	0
2624661	IN	6-9 years	rent	48479	0	16.28	1	10	10	7	14876	85.68	0	0	0	0
2069778	KS	6-9 years	mortgage	58934	1	15.7	5	11	10	9	19117	90	1	1	1	1
2660195	TX	< 1 year	own	55400	1	12.98	26	15	9	6	18436	71.12	0	4	2	2
2661018	NY	10+ years	own	51380	0	7.65	29	22	12	10	12304	72.8	0	0	0	1
2274186	LA	< 1 year	rent	55374	1	13.85	4	20	13	10	11823	44.14	1	0	0	2
2453969	WA	1 year	rent	52416	1	6.05	2	21	18	9	14414	32.72	1	9	7	1
2531651	NE	10+ years	mortgage	55068	1	19.77	8	13	12	12	13765	57.01	0	2	2	1
2808791	IN	< 1 year	own	56038	0	17.66	4	13	8	3	12318	80.21	1	0	0	8
2279338	FL	10+ years	mortgage	57622	1	16.38	2	14	14	9	12612	76.62	0	0	0	0
2166332	MT	1 year	mortgage	52569	0	18.01	9	11	10	7	15971	42.47	0	0	0	1
2068835	NY	6-9 years	mortgage	54783	1	17.41	16	16	13	12	10127	79.28	0	4	4	0
2825178	MI	10+ years	own	53068	1	15.52	8	17	16	9	15475	63.07	0	0	0	10
2088742	NY	1 year	mortgage	59241	1	9.19	29	15	13	5	10990	79.6	0	0	0	1
2519178	TX	< 1 year	rent	53945	1	17.15	8	24	15	11	18912	59.38	0	0	0	0
2262295	OR	< 1 year	own	54110	0	24.13	3	23	13	9	11439	51.75	0	6	6	1
2532903	RI	1 year	rent	54025	0	26.49	40	13	11	4	18681	67.6	0	2	1	0
2370142	CA	< 1 year	mortgage	60605	0	12.94	5	16	14	14	19597	72.39	0	0	0	1
2335354	FL	6-9 years	mortgage	56133	0	18.39	3	9	7	4	13578	82.1	0	12	8	18
2332563	SC	2-5 years	rent	58289	0	16.81	6	22	20	8	18323	77.24	0	1	1	0
2299818	CA	2-5 years	mortgage	52766	0	12.95	3	19	12	8	10386	72.44	15	20	13	0
2392589	RI	2-5 years	rent	56089	1	21.87	9	19	12	7	15120	56.18	8	0	0	0
2267424	OH	2-5 years	mortgage	58523	1	17.19	5	14	9	7	15031	49.5	0	0	0	1
2041885	DC	10+ years	own	54500	0	19.29	1	21	17	14	18039	67.44	0	0	0	0
2092757	IN	1 year	mortgage	59058	0	26.02	5	12	7	7	10539	60.45	1	0	0	1
2430743	KY	10+ years	rent	56487	1	13.12	5	16	12	8	11560	75.96	0	0	0	2
2376812	SD	10+ years	own	54384	1	11.94	1	18	15	6	13132	68.36	0	0	0	0
2281345	IN	6-9 years	mortgage	54924	1	15.26	17	14	13	8	17809	77.22	0	0	0	1
2341051	AR	6-9 years	own	59850	1	18.28	6	10	8	6	15746	53.31	0	0	0	0
2317386	WA	< 1 year	mortgage	57258	1	25.39	5	14	12	11	14748	58.59	0	0	0	1
2055742	DC	6-9 years	mortgage	56066	1	22.28	7	15	8	4	19220	80.22	0	8	5	2
2320050	OR	10+ years	mortgage	58577	1	17.01	12	20	18	18	20835	65.23	0	0	0	0
2879108	MS	2-5 years	own	51028	1	20.29	7	9	6	3	17254	41.53	0	0	0	0
2782891	OH	< 1 year	own	55744	1	14.28	4	13	9	9	13622	43.96	0	0	0	3
2538835	AR	< 1 year	mortgage	56106	1	8.06	10	19	11	4	15088	56.61	0	16	11	0
2363222	NY	6-9 years	rent	49134	0	18.51	3	17	10	4	16108	52.02	0	3	3	0
2796412	NE	6-9 years	mortgage	55306	0	19.65	3	17	17	12	18718	57.87	0	0	0	3
2738283	PA	10+ years	mortgage	52309	1	10.75	5	13	7	5	17150	60.17	0	0	0	1
2074148	NV	6-9 years	own	50979	0	22.83	34	20	19	17	9630	47.51	0	0	0	0
2327929	TX	6-9 years	rent	51013	1	25.65	30	17	16	7	14948	62.62	0	0	0	0
2493387	WY	< 1 year	own	63600	0	14.28	2	19	19	10	14893	58.4	0	0	0	3
2476176	MD	2-5 years	own	55269	1	15.77	5	15	10	7	11031	53.27	1	0	0	0
2443415	CT	10+ years	own	58804	1	21.07	4	15	9	4	11087	70.57	0	0	0	1
2333593	MI	6-9 years	own	55250	1	14.1	32	16	10	9	13535	74.55	0	0	0	1
2270310	CA	< 1 year	rent	57644	1	16.75	40	4	2	1	18135	99.2	0	0	0	0
2102217	NJ	6-9 years	own	56698	1	20.55	5	17	11	7	17452	44.7	0	20	12	1
2086510	MA	6-9 years	mortgage	56425	0	18.29	10	10	8	7	15492	70.74	7	0	0	8
2310238	NJ	2-5 years	mortgage	55333	1	12.57	8	21	16	12	16820	49.37	1	0	0	0
2524909	NM	6-9 years	mortgage	55897	0	16.47	10	13	9	6	19583	98.67	0	0	0	0
2272104	OR	1 year	rent	54599	1	23.14	10	20	15	9	11412	88.31	0	0	0	3
2440774	IN	10+ years	rent	53185	1	24.36	1	10	7	4	14622	75.39	0	0	0	0
2688729	CA	2-5 years	rent	51641	1	16.46	20	13	9	7	16783	30.72	0	0	0	2
2364543	CA	1 year	mortgage	52610	1	6.18	21	16	11	7	18963	55.31	0	0	0	2
2540874	AZ	6-9 years	own	63783	0	19.42	2	15	15	11	18081	82.51	0	1	1	1
2016610	ME	2-5 years	mortgage	53355	1	17.53	24	17	16	16	15391	49.76	0	0	0	0
2690054	ND	2-5 years	rent	46956	1	22.77	1	9	7	5	12060	74.54	4	1	1	1
2549287	CA	2-5 years	rent	55292	1	22.23	6	19	15	8	16501	52.24	0	0	0	0
2063272	GA	< 1 year	rent	53173	1	13.56	22	21	20	18	14727	66.18	0	0	0	0
2611783	NY	6-9 years	mortgage	57371	1	13.8	2	15	8	5	17656	66.21	0	0	0	12
2090645	NM	2-5 years	own	54517	1	26.95	10	20	18	7	16984	74.9	0	8	7	0
2032886	ME	10+ years	own	55628	1	19.05	5	17	11	9	15448	61.92	0	6	6	0
2209978	NY	6-9 years	mortgage	51264	0	12.55	1	10	9	8	19645	46.95	0	0	0	0
2477305	FL	10+ years	own	54450	0	13.37	10	16	15	11	11290	31.47	0	0	0	1
2499140	CT	6-9 years	mortgage	57333	1	22.56	8	20	18	16	14377	74.13	0	0	0	2
2333952	AL	2-5 years	rent	61206	0	12.71	23	12	12	11	14462	83.62	5	0	0	0
2270603	IL	10+ years	own	56585	1	22.36	1	13	12	10	14198	80.66	8	9	8	1
2045650	ID	2-5 years	own	57779	1	18.94	26	17	12	11	10698	57.45	0	0	0	0
2617263	VA	1 year	rent	55063	1	18.85	36	16	13	6	14362	75.7	1	0	0	0
2899545	FL	6-9 years	mortgage	50931	1	34.51	1	17	11	7	11894	100	0	11	9	0
2003495	MI	10+ years	mortgage	46958	1	24.3	3	21	17	10	13499	68.76	1	0	0	1
2003316	MN	6-9 years	rent	58317	0	13.74	9	11	7	5	16226	74.04	0	1	1	1
2136325	NY	2-5 years	mortgage	47783	1	16.14	29	13	11	8	14524	70.58	0	0	0	0
2003874	OH	10+ years	own	49285	0	9.32	4	7	7	6	13518	58.73	0	0	0	4
2536641	GA	10+ years	own	55043	0	23.6	26	14	14	6	14019	71.15	0	0	0	8
2294695	VA	< 1 year	rent	56493	1	9.4	1	21	11	7	15611	55.55	0	0	0	0
2690626	WV	6-9 years	mortgage	57975	0	20.64	30	13	10	6	13971	73.19	5	9	8	1
2505496	MN	1 year	mortgage	52087	1	13.2	19	17	16	13	13399	71.89	0	18	11	0
2819967	KY	10+ years	rent	53728	0	4.51	8	12	6	4	16731	62.4	0	2	2	0
2811276	KS	< 1 year	mortgage	51417	1	20.17	7	22	20	9	17776	52.66	0	0	0	0
2836520	NY	2-5 years	rent	57642	1	16.62	4	9	9	5	16519	52.82	0	0	0	0
2450301	KS	6-9 years	own	55931	1	25.01	9	16	9	5	11359	57.93	0	0	0	1
2316872	TN	< 1 year	own	52747	1	23.31	3	20	18	18	15008	17.26	0	1	1	0
2335598	ID	< 1 year	rent	53281	1	14.43	1	15	12	4	13319	43.41	0	2	2	0
2788339	NM	6-9 years	own	51974	1	19.22	5	23	21	13	14380	85.49	0	0	0	2
2714089	MA	< 1 year	own	55298	0	6.75	1	9	7	5	10164	100	0	0	0	1
2079864	CA	1 year	mortgage	55749	0	22.15	6	16	12	11	20011	100	0	0	0	1
2097932	PA	< 1 year	own	50777	1	17.61	6	6	4	3	12117	62.1	0	1	1	1
2306751	CO	6-9 years	own	57271	1	25.62	1	16	10	8	11034	77.77	0	13	13	3
2316220	WI	10+ years	mortgage	56559	1	12.75	9	14	13	7	17166	82.26	0	0	0	1
2367964	CA	10+ years	mortgage	61529	1	22.54	17	14	7	7	13722	52.7	2	0	0	0
2345453	OR	< 1 year	own	54677	1	27.24	5	9	7	3	13374	92.35	0	0	0	2
2510774	WA	< 1 year	mortgage	54006	1	13.97	9	15	12	6	13503	70.72	0	0	0	1
2568818	CA	2-5 years	own	59082	1	17.2	6	10	5	4	14691	54.53	0	0	0	18
2876711	NJ	10+ years	rent	55043	0	20.92	10	13	12	8	15362	92.11	0	5	5	2
2750035	FL	10+ years	own	53459	1	18.26	34	16	8	6	16983	43.96	1	1	1	1
2017264	VA	< 1 year	mortgage	57876	1	15.56	24	14	10	4	18470	40.17	0	0	0	1
2322975	WY	6-9 years	own	52480	1	25.73	1	15	13	7	14935	60.66	0	0	0	3
2622798	KS	6-9 years	rent	53454	0	23.67	6	9	6	3	13271	45.32	0	5	3	1
2640897	AR	2-5 years	mortgage	59769	1	17.71	34	20	11	5	14055	37.77	0	0	0	1
